match_number,team,opponent,RESULT,Accurate passes,Ball possession,Big chances,Big chances missed,Big chances scored,Big saves,Blocked shots,Clearances,Corner kicks,Dispossessed,Duels,Errors lead to a goal,Errors lead to a shot,Expected goals,Final third entries,Fouled in final third,Fouls,Free kicks,Goal kicks,Goalkeeper saves,Goals prevented,High claims,Hit woodwork,Interceptions,Offsides,Passes,Penalty saves,Punches,Recoveries,Red cards,Shots inside box,Shots off target,Shots on target,Shots outside box,Tackles,Tackles won,Through balls,Throw-ins,Total saves,Total shots,Total tackles,Touches in penalty area,Yellow cards,Aerial duels_won,Aerial duels_lost,Crosses_won,Crosses_lost,Dribbles_won,Dribbles_lost,Final third phase_won,Final third phase_lost,Ground duels_won,Ground duels_lost,Long balls_won,Long balls_lost,REFEREE_Andy Madley,REFEREE_Anthony Taylor,REFEREE_Chris Kavanagh,REFEREE_Craig Pawson,REFEREE_Darren Bond,REFEREE_Darren England,REFEREE_David Coote,REFEREE_Jarred Gillett,REFEREE_John Brooks,REFEREE_Joshua Smith,REFEREE_Lewis Smith,REFEREE_Michael Oliver,REFEREE_Michael Salisbury,REFEREE_Peter Bankes,REFEREE_Robert Jones,REFEREE_Samuel Allison,REFEREE_Samuel Barrott,REFEREE_Simon Hooper,REFEREE_Stuart Attwell,REFEREE_Thomas Bramall,REFEREE_Tim Robinson,REFEREE_Tony Harrington
167,everton,chelsea,0–0,152,0.25,2.0,2.0,,1.0,1,21,2,12,0.45,,0.0,1.03,42,2.0,20,12,11,4.0,0.51,0.0,0,10,2.0,209,,,39,,2,0,4,3,30,0.37,,7,4.0,5,30,7,4.0,9,9,1,8,5,11,37,30,46,59,20,35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,chelsea,everton,0–0,577,0.75,3.0,3.0,,1.0,4,12,5,12,0.55,,1.0,1.17,64,6.0,12,20,1,4.0,0.73,2.0,1,2,1.0,642,,,40,,6,3,5,6,23,0.61,,20,4.0,12,23,23,1.0,9,9,3,15,17,18,121,34,59,46,29,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,fulham,southampton,0–0,465,0.57,2.0,2.0,,0.0,4,12,6,10,0.51,,,0.88,43,1.0,8,15,3,1.0,0.04,2.0,0,8,1.0,538,,0.0,40,,7,6,5,8,10,0.6,,26,1.0,15,10,34,1.0,15,15,8,20,5,9,120,33,30,28,12,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
168,southampton,fulham,0–0,336,0.43,0.0,0.0,,1.0,3,38,5,4,0.49,,,0.26,38,3.0,15,8,11,5.0,1.08,1.0,0,11,2.0,419,,1.0,46,,3,1,1,2,19,0.58,,14,5.0,5,19,14,3.0,15,15,4,9,1,6,35,35,28,30,16,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
169,leicester,wolves,0–3,473,0.54,1.0,1.0,0.0,,2,8,6,7,0.54,1.0,0.0,0.8,66,2.0,15,16,6,1.0,-2.47,0.0,0,9,1.0,546,,0.0,45,,7,2,5,2,18,0.44,3.0,20,1.0,9,18,17,2.0,11,8,4,20,8,13,85,40,41,37,20,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,wolves,leicester,0–3,400,0.46,2.0,1.0,1.0,,1,22,1,9,0.46,0.0,1.0,1.11,38,2.0,16,15,5,4.0,0.79,2.0,1,7,1.0,479,,1.0,65,,6,3,4,2,20,0.6,0.0,8,4.0,8,20,11,0.0,8,11,3,5,2,9,46,28,37,41,26,35,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,man-utd,bournemouth,0–3,396,0.6,4.0,4.0,0.0,0.0,6,10,13,10,0.49,,1.0,2.28,56,3.0,11,11,4,2.0,-0.66,1.0,0,4,0.0,492,,0.0,62,,13,10,7,10,19,0.63,1.0,19,2.0,23,19,45,1.0,13,10,8,13,9,15,136,40,38,43,29,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,bournemouth,man-utd,0–3,253,0.4,2.0,0.0,2.0,1.0,2,31,1,10,0.51,,2.0,1.63,50,4.0,11,10,12,7.0,1.45,0.0,0,11,2.0,337,,1.0,59,,6,3,5,4,25,0.68,1.0,17,7.0,10,25,14,3.0,10,13,2,6,7,9,62,37,43,38,22,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,tottenham,liverpool,3–6,466,0.52,2.0,0.0,2.0,3.0,1,22,7,12,0.48,1.0,3.0,1.27,50,0.0,7,9,15,6.0,-0.62,,0,8,4.0,547,,0.0,55,,6,3,5,3,20,0.65,0.0,18,6.0,9,20,29,1.0,5,8,3,13,10,15,81,39,39,39,16,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
171,liverpool,tottenham,3–6,432,0.48,11.0,5.0,6.0,0.0,4,21,5,13,0.52,1.0,0.0,5.63,51,1.0,9,7,7,2.0,-1.07,,1,15,4.0,502,,1.0,63,,18,8,12,6,27,0.63,3.0,10,2.0,24,27,51,2.0,8,5,9,12,5,7,111,36,39,39,26,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
172,man-city,everton,1–1,586,0.66,4.0,4.0,0.0,,10,11,8,9,0.56,1.0,,2.09,73,4.0,5,9,5,2.0,-0.13,0.0,1,1,2.0,645,0.0,,42,,16,9,5,8,16,0.5,2.0,15,2.0,24,16,50,1.0,9,9,10,13,13,8,194,38,39,29,19,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
172,everton,man-city,1–1,259,0.34,1.0,0.0,1.0,,2,35,5,7,0.44,0.0,,0.63,55,0.0,10,5,10,4.0,0.66,1.0,0,7,2.0,318,1.0,,48,,5,3,3,3,17,0.82,0.0,11,4.0,8,17,15,4.0,9,9,6,10,7,9,44,34,29,39,27,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
173,bournemouth,crystal-palace,0–0,376,0.52,,,,,4,22,5,16,0.43,,1.0,1.47,69,3.0,13,12,6,4.0,0.48,,0,6,1.0,457,,,67,,15,10,4,3,22,0.73,1.0,22,4.0,18,22,34,2.0,15,19,5,22,4,11,113,42,37,50,31,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
173,crystal-palace,bournemouth,0–0,335,0.48,,,,,4,24,2,11,0.57,,0.0,0.45,60,1.0,12,13,13,3.0,0.39,,0,8,1.0,430,,,64,,6,2,4,4,27,0.56,0.0,20,3.0,10,27,17,2.0,19,15,5,6,10,11,78,38,50,37,26,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
174,chelsea,fulham,1–2,422,0.47,3.0,3.0,0.0,0.0,3,16,3,4,0.47,,,1.12,67,5.0,13,13,9,5.0,0.76,1.0,0,6,3.0,506,,,50,,7,1,8,5,12,0.58,,12,5.0,12,12,24,1.0,7,11,2,12,8,5,85,49,33,35,16,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
174,fulham,chelsea,1–2,489,0.53,3.0,1.0,2.0,2.0,0,20,1,7,0.53,,,1.78,51,2.0,13,13,6,7.0,1.04,1.0,0,12,1.0,567,,,57,,10,7,7,4,9,0.56,,10,7.0,14,9,23,3.0,11,7,7,13,14,5,73,33,35,33,31,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
175,newcastle,aston-villa,3–0,504,0.63,3.0,2.0,1.0,0.0,7,19,9,13,0.47,0.0,0.0,2.76,56,2.0,15,10,3,1.0,0.18,1.0,1,8,5.0,550,,,54,0.0,16,7,8,6,11,0.73,1.0,7,1.0,22,11,49,2.0,14,8,4,14,6,2,154,29,27,39,23,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,aston-villa,newcastle,3–0,254,0.37,0.0,0.0,0.0,2.0,1,18,6,7,0.53,1.0,3.0,0.34,34,3.0,10,15,10,4.0,0.31,2.0,0,5,3.0,316,,,42,1.0,2,2,1,2,15,0.47,0.0,11,4.0,4,15,9,1.0,8,14,1,19,10,4,42,26,39,27,14,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,forest,tottenham,1–0,191,0.3,2.0,1.0,1.0,1.0,2,32,2,7,0.54,,0.0,1.12,39,2.0,12,13,9,4.0,0.93,1.0,0,10,4.0,261,,2.0,50,0.0,7,5,3,3,21,0.62,1.0,12,4.0,10,21,18,3.0,12,13,1,5,9,4,67,34,43,33,19,31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,tottenham,forest,1–0,545,0.7,1.0,1.0,0.0,0.0,5,3,7,11,0.46,,1.0,0.9,77,5.0,13,12,7,2.0,0.36,0.0,0,7,1.0,620,,0.0,55,1.0,7,4,4,6,11,0.36,0.0,18,2.0,13,11,30,4.0,13,12,1,17,10,10,166,43,33,43,9,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,southampton,west-ham,0–1,399,0.54,4.0,4.0,0.0,,4,13,2,9,0.46,,,1.4,63,2.0,15,8,9,1.0,-0.58,1.0,0,10,,475,,,51,,16,9,5,2,15,0.53,0.0,17,1.0,18,15,31,1.0,22,21,9,14,8,10,106,35,31,41,33,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
177,west-ham,southampton,0–1,325,0.46,2.0,1.0,1.0,,6,21,2,9,0.54,,,1.81,47,2.0,8,15,11,5.0,0.59,1.0,1,6,,409,,,49,,11,8,2,5,19,0.68,1.0,13,5.0,16,19,25,2.0,21,22,3,7,8,6,56,37,41,31,27,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
178,wolves,man-utd,2–0,394,0.51,1.0,,1.0,1.0,2,21,4,18,0.56,0.0,,0.86,53,1.0,12,12,6,4.0,1.06,1.0,0,14,3.0,474,,1.0,58,0.0,3,1,4,4,26,0.73,,18,4.0,7,26,14,2.0,16,9,2,13,9,6,89,31,47,40,32,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
178,man-utd,wolves,2–0,366,0.49,0.0,,0.0,1.0,4,21,4,12,0.44,2.0,,0.44,64,4.0,12,12,6,2.0,-0.35,0.0,0,13,1.0,457,,1.0,53,1.0,5,3,4,6,24,0.71,,19,2.0,11,24,20,4.0,9,16,7,13,4,14,102,40,40,47,17,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
179,liverpool,leicester,3–1,590,0.69,1.0,,1.0,,6,9,14,9,0.46,,,1.91,89,2.0,17,5,2,0.0,-0.1,0.0,2,8,3.0,649,,0.0,48,,14,6,7,5,18,0.44,3.0,15,0.0,19,18,60,3.0,11,16,12,38,5,4,235,46,28,30,24,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,leicester,liverpool,3–1,237,0.31,0.0,,0.0,,1,52,1,9,0.54,,,0.34,25,0.0,5,17,13,4.0,-0.78,3.0,0,15,2.0,310,,4.0,38,,2,2,1,2,13,0.38,0.0,13,4.0,4,13,4,2.0,16,11,4,2,1,9,16,17,30,28,22,37,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,brighton,brentford,0–0,404,0.58,1.0,1.0,,,5,14,5,8,0.58,,0.0,1.31,59,1.0,6,12,4,3.0,0.93,1.0,1,9,0.0,493,,0.0,67,,15,12,7,9,17,0.76,,14,3.0,24,17,44,0.0,19,11,4,15,8,10,118,44,37,30,21,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,brentford,brighton,0–0,267,0.42,1.0,1.0,,,3,32,3,6,0.42,,1.0,1.07,41,0.0,12,6,14,8.0,0.8,3.0,0,11,5.0,357,,1.0,61,,7,2,3,1,18,0.67,,17,8.0,8,18,17,2.0,11,19,2,7,6,11,61,31,30,37,23,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,arsenal,ipswich,1–0,604,0.68,3.0,2.0,1.0,0.0,5,14,5,9,0.55,,,1.86,65,3.0,7,12,1,0.0,0.0,2.0,0,4,1.0,670,,0.0,40,,9,3,5,4,24,0.54,,16,0.0,13,24,40,1.0,13,15,5,13,7,9,195,43,41,29,9,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,ipswich,arsenal,1–0,256,0.32,0.0,0.0,0.0,1.0,3,29,1,17,0.45,,,0.15,26,1.0,12,7,6,4.0,0.33,1.0,0,11,2.0,318,,1.0,39,,0,0,0,3,18,0.56,,10,4.0,3,18,5,1.0,15,13,1,7,6,7,54,15,29,41,9,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,leicester,man-city,0–2,538,0.54,3.0,3.0,0.0,0.0,2,10,4,4,0.52,,0.0,1.3,53,2.0,11,6,8,3.0,-0.65,,2,9,3.0,578,,,35,,10,5,4,1,14,0.57,,14,3.0,11,14,26,2.0,5,6,5,14,9,6,93,18,29,26,19,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
182,man-city,leicester,0–2,461,0.46,2.0,0.0,2.0,1.0,3,16,4,7,0.48,,1.0,1.27,45,2.0,6,11,8,3.0,0.57,,0,5,2.0,505,,,33,,8,6,5,6,10,0.6,,19,3.0,14,10,26,1.0,6,5,5,6,5,7,114,21,26,29,17,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
183,crystal-palace,southampton,2–1,298,0.46,4.0,3.0,1.0,1.0,6,33,8,10,0.48,0.0,0.0,2.03,54,4.0,18,19,4,2.0,0.0,1.0,0,10,2.0,386,,2.0,63,,12,3,10,7,19,0.68,,15,2.0,19,19,26,2.0,17,24,3,20,4,6,86,45,41,38,22,36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
183,southampton,crystal-palace,2–1,358,0.54,1.0,0.0,1.0,1.0,1,33,7,11,0.52,1.0,3.0,0.94,59,2.0,19,18,4,8.0,0.35,0.0,0,13,1.0,445,,1.0,62,,7,3,3,0,16,0.5,,9,8.0,7,16,16,3.0,24,17,4,18,4,8,82,43,38,41,30,32,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
184,everton,forest,0–2,391,0.64,0.0,0.0,,1.0,2,17,5,10,0.53,1.0,,0.89,101,2.0,13,10,4,5.0,-0.29,1.0,0,6,1.0,484,,0.0,55,,9,9,2,4,16,0.75,0.0,36,5.0,13,16,28,4.0,27,22,8,26,12,8,143,48,37,35,34,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
184,forest,everton,0–2,196,0.36,5.0,5.0,,0.0,0,39,4,13,0.47,0.0,,1.48,45,2.0,10,13,14,2.0,0.18,2.0,0,10,2.0,288,,1.0,63,,7,4,7,4,18,0.72,3.0,13,2.0,11,18,12,1.0,22,27,1,7,4,3,45,29,35,37,22,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
185,fulham,bournemouth,2–2,387,0.52,1.0,0.0,1.0,1.0,2,31,1,8,0.56,1.0,1.0,1.11,52,1.0,7,16,6,6.0,0.44,0.0,0,11,,485,,1.0,53,,8,3,6,3,26,0.54,0.0,22,6.0,11,26,21,1.0,15,26,6,9,10,4,79,36,52,26,24,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
185,bournemouth,fulham,2–2,348,0.48,3.0,1.0,2.0,1.0,1,22,7,14,0.44,0.0,0.0,1.98,70,2.0,16,7,7,4.0,0.42,1.0,0,9,,439,,0.0,57,,12,6,9,4,12,0.67,1.0,29,4.0,16,12,31,3.0,26,15,6,19,8,12,92,48,26,52,20,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
186,tottenham,wolves,2–2,320,0.48,5.0,3.0,2.0,1.0,3,19,5,11,0.53,,1.0,2.25,47,2.0,9,9,6,1.0,-0.14,1.0,0,5,3.0,415,0.0,,46,,10,7,3,3,18,0.72,0.0,21,1.0,13,18,31,1.0,14,8,5,12,6,9,76,34,33,33,14,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,wolves,tottenham,2–2,366,0.52,1.0,0.0,1.0,1.0,4,15,5,11,0.47,,2.0,0.72,56,2.0,10,9,8,1.0,-0.68,1.0,0,3,3.0,457,1.0,,47,,4,4,3,7,20,0.6,1.0,24,1.0,11,20,20,2.0,8,14,4,11,5,7,90,41,33,33,25,42,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,west-ham,liverpool,0–5,399,0.46,1.0,1.0,0.0,2.0,3,23,2,14,0.46,1.0,1.0,0.36,46,0.0,7,10,13,8.0,-0.91,,2,11,5.0,466,,2.0,47,,5,4,0,2,17,0.76,0.0,10,8.0,7,17,17,,6,7,2,7,7,9,71,29,34,40,26,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,liverpool,west-ham,0–5,475,0.54,9.0,6.0,3.0,0.0,2,14,6,10,0.54,0.0,0.0,3.15,76,1.0,10,7,5,1.0,0.0,,0,4,0.0,540,,2.0,52,,17,7,13,5,23,0.65,4.0,13,1.0,22,23,44,,7,6,6,16,10,7,155,37,40,34,21,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,aston-villa,brighton,2–2,412,0.6,3.0,2.0,1.0,1.0,9,20,12,10,0.58,,1.0,1.78,47,2.0,9,13,6,3.0,-0.51,0.0,0,4,2.0,486,,0.0,52,,12,7,4,8,22,0.55,,12,3.0,20,22,48,2.0,11,11,3,16,20,9,106,32,56,37,25,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,brighton,aston-villa,2–2,263,0.4,2.0,1.0,1.0,0.0,5,28,3,10,0.42,,1.0,1.13,38,2.0,14,9,8,3.0,-0.84,1.0,0,14,0.0,329,,3.0,50,,7,4,4,6,19,0.58,,13,3.0,13,19,26,3.0,11,11,3,9,9,12,47,35,37,56,24,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,ipswich,chelsea,2–0,144,0.24,2.0,1.0,1.0,1.0,2,26,4,7,0.51,0.0,1.0,1.58,36,1.0,9,4,15,4.0,1.48,4.0,0,6,0.0,227,,,44,,8,1,6,1,17,0.41,0.0,10,4.0,9,17,15,4.0,15,16,2,5,3,4,21,29,24,22,19,37,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
189,chelsea,ipswich,2–0,655,0.76,4.0,4.0,0.0,1.0,8,14,7,10,0.49,1.0,1.0,2.0,80,4.0,5,9,6,4.0,0.42,0.0,2,5,2.0,729,,,47,,13,7,5,7,11,0.45,1.0,21,4.0,20,11,36,4.0,16,15,2,17,4,7,185,34,22,24,16,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
190,man-utd,newcastle,0–2,508,0.53,2.0,2.0,0.0,,4,10,2,9,0.5,,0.0,0.9,70,1.0,13,8,5,2.0,-0.32,0.0,1,8,1.0,587,,1.0,59,,7,5,1,3,26,0.62,,14,2.0,10,26,17,1.0,10,9,2,9,4,10,104,38,37,38,27,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
190,newcastle,man-utd,0–2,444,0.47,4.0,3.0,1.0,,4,16,3,13,0.5,,1.0,1.92,43,2.0,8,13,6,0.0,0.0,1.0,1,8,4.0,518,,0.0,58,,7,4,4,5,19,0.84,,18,0.0,12,19,19,1.0,9,10,4,8,6,13,114,29,38,37,26,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
191,brentford,arsenal,1–3,399,0.51,0.0,,0.0,,1,27,4,9,0.41,,,0.32,56,1.0,6,8,8,1.0,0.16,1.0,0,6,0.0,485,,1.0,45,,4,2,2,1,10,0.7,0.0,10,1.0,5,10,10,1.0,12,19,2,13,4,7,83,40,22,29,37,40,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
191,arsenal,brentford,1–3,388,0.49,2.0,,2.0,,5,22,3,5,0.59,,,1.91,55,0.0,8,6,6,1.0,-0.45,2.0,0,6,6.0,465,,0.0,57,,11,4,5,3,16,0.56,2.0,8,1.0,14,16,47,2.0,19,12,6,14,8,5,167,41,29,22,13,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
192,tottenham,newcastle,1–2,377,0.57,1.0,0.0,1.0,2.0,3,17,9,11,0.54,1.0,2.0,0.94,52,2.0,11,15,8,2.0,0.2,4.0,1,9,2.0,466,,0.0,49,,9,6,4,4,25,0.8,0.0,14,2.0,13,25,25,1.0,22,20,4,21,5,6,123,42,42,34,17,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,newcastle,tottenham,1–2,284,0.43,4.0,2.0,2.0,0.0,7,30,10,15,0.46,0.0,0.0,2.53,39,1.0,15,11,5,3.0,0.23,1.0,0,9,1.0,359,,1.0,46,,11,3,4,3,17,0.59,1.0,22,3.0,14,17,28,4.0,20,22,3,12,7,10,88,32,34,42,18,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,aston-villa,leicester,2–1,551,0.61,3.0,2.0,1.0,0.0,5,15,6,13,0.53,1.0,,1.56,48,1.0,10,11,4,1.0,-0.2,4.0,1,10,1.0,616,,,44,,8,3,5,5,19,0.58,0.0,18,1.0,13,19,25,0.0,12,6,3,15,6,9,113,33,36,37,21,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,leicester,aston-villa,2–1,335,0.39,3.0,2.0,1.0,1.0,0,16,2,9,0.47,1.0,,0.41,40,1.0,11,10,6,3.0,-0.37,1.0,0,11,1.0,397,,,42,,3,2,2,1,22,0.55,1.0,17,3.0,4,22,9,1.0,6,12,2,9,5,10,42,30,37,36,12,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,bournemouth,everton,1–0,338,0.58,5.0,5.0,,0.0,4,34,9,12,0.53,,0.0,1.84,64,1.0,15,14,9,0.0,0.0,1.0,0,10,1.0,437,,0.0,56,,12,7,8,7,15,0.8,2.0,23,0.0,19,15,35,2.0,25,12,7,26,7,4,96,41,36,43,26,34,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
194,everton,bournemouth,1–0,217,0.42,1.0,1.0,,2.0,0,31,3,10,0.47,,1.0,0.71,64,3.0,14,15,7,7.0,2.02,0.0,0,13,0.0,323,,2.0,58,,5,9,0,4,16,0.63,0.0,29,7.0,9,16,16,2.0,12,25,1,12,13,5,85,56,43,36,29,52,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
195,crystal-palace,chelsea,1–1,260,0.38,2.0,1.0,1.0,0.0,5,20,6,7,0.62,0.0,0.0,1.08,48,2.0,9,12,12,0.0,-0.33,1.0,0,7,2.0,345,,2.0,52,,10,2,6,3,26,0.62,0.0,15,0.0,13,26,20,0.0,17,8,5,14,4,5,39,34,40,27,33,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
195,chelsea,crystal-palace,1–1,487,0.62,2.0,1.0,1.0,1.0,4,13,6,15,0.38,1.0,1.0,1.24,62,4.0,12,9,2,5.0,0.02,1.0,0,8,0.0,566,,1.0,64,,11,10,1,4,12,0.42,1.0,18,5.0,15,12,32,2.0,8,17,3,11,6,11,120,43,27,40,39,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
196,man-city,west-ham,4–1,496,0.56,3.0,0.0,3.0,0.0,3,17,7,10,0.49,0.0,,1.91,42,0.0,8,13,11,3.0,0.22,0.0,0,6,1.0,556,,,41,,7,0,7,3,12,0.67,1.0,13,3.0,10,12,28,2.0,7,14,1,11,6,3,108,24,31,26,20,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
196,west-ham,man-city,4–1,372,0.44,3.0,2.0,1.0,1.0,3,17,1,3,0.51,2.0,,1.37,37,1.0,13,8,3,4.0,-1.47,1.0,0,7,2.0,433,,,44,,14,10,4,3,13,0.69,2.0,16,4.0,17,13,23,1.0,14,7,7,5,6,9,69,23,26,31,28,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
197,southampton,brentford,0–5,398,0.51,0.0,0.0,0.0,1.0,2,22,2,9,0.5,3.0,2.0,0.29,46,0.0,10,4,6,5.0,-0.52,2.0,0,4,1.0,465,,,53,,3,5,1,5,15,0.53,0.0,7,5.0,8,15,19,2.0,18,15,1,12,12,11,122,23,31,34,19,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
197,brentford,southampton,0–5,393,0.49,11.0,6.0,5.0,0.0,2,17,2,8,0.5,0.0,0.0,4.46,55,2.0,4,9,8,1.0,0.65,3.0,1,5,2.0,458,,,54,,18,7,11,2,20,0.55,1.0,10,1.0,20,20,37,0.0,15,18,2,9,5,7,136,36,34,31,14,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
198,brighton,arsenal,1–1,368,0.45,3.0,2.0,1.0,,3,22,2,5,0.49,,0.0,1.52,42,3.0,17,13,5,2.0,-0.64,1.0,0,8,0.0,427,,,54,,6,4,4,5,11,0.91,0.0,9,2.0,11,11,17,2.0,13,13,2,8,12,9,66,28,36,37,18,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,arsenal,brighton,1–1,456,0.55,5.0,4.0,1.0,,2,8,5,5,0.51,,1.0,0.88,60,4.0,14,17,5,3.0,0.87,0.0,1,5,3.0,519,,,55,,6,4,3,3,14,0.5,2.0,10,3.0,9,14,23,3.0,13,13,3,12,7,6,103,29,37,36,22,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,fulham,ipswich,2–2,602,0.73,4.0,2.0,2.0,1.0,7,13,9,4,0.59,1.0,,2.24,65,4.0,10,12,4,1.0,-0.62,0.0,0,2,0.0,681,,,40,,10,4,4,5,17,0.53,0.0,29,1.0,15,17,32,1.0,24,20,4,31,12,7,196,41,43,26,18,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,ipswich,fulham,2–2,196,0.27,3.0,1.0,2.0,0.0,1,47,2,10,0.41,0.0,,1.59,39,3.0,14,9,7,2.0,0.19,2.0,2,15,1.0,260,,,43,,5,3,3,2,11,0.55,1.0,11,2.0,7,11,14,5.0,20,24,2,5,6,7,42,29,26,43,17,36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
